id,Coordy,Coordx,riesgo,Probabilidad_Clase_0,Probabilidad_Clase_1,riesgoFormula
705,20.686163,-103.336035,Poco riesgo,0.349561157,0.650438843,Poco riesgo
706,20.6840903,-103.3620656,Poco riesgo,0.302482292,0.697517708,Poco riesgo
707,20.7301802,-103.4298224,Poco riesgo,0.417255088,0.582744912,Poco riesgo
709,20.69735336,-103.3722916,Poco riesgo,0.311055433,0.688944567,Poco riesgo
710,20.72414017,-103.3335419,Alto riesgo,0.817776455,0.182223545,Alto riesgo
711,20.666927,-103.368958,Poco riesgo,0.349561157,0.650438843,Poco riesgo
712,20.682606,-103.438212,Poco riesgo,0.487865864,0.512134136,Poco riesgo
713,20.63866425,-103.2779694,Riesgo moderado,0.605692313,0.394307687,Riesgo moderado
714,20.67808342,-103.3543091,Sin riesgo,0.232137218,0.767862782,Sin riesgo
715,20.62834358,-103.3575668,Poco riesgo,0.428542833,0.571457167,Poco riesgo
716,20.65812,-103.2557394,Poco riesgo,0.434350958,0.565649042,Poco riesgo
717,20.6837892,-103.3541486,Sin riesgo,0.246818791,0.753181209,Sin riesgo
718,20.59407043,-103.410759,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
719,20.68358612,-103.3461914,Sin riesgo,0.122269162,0.877730838,Sin riesgo
720,20.73085785,-103.4133148,Poco riesgo,0.348668258,0.651331742,Poco riesgo
721,20.506045,-103.3491246,Poco riesgo,0.485128234,0.514871766,Poco riesgo
722,20.66194725,-103.2944336,Poco riesgo,0.428542833,0.571457167,Poco riesgo
723,20.67217064,-103.3826752,Poco riesgo,0.355142371,0.644857629,Poco riesgo
724,20.731115,-103.45163,Poco riesgo,0.4915053,0.5084947,Poco riesgo
725,20.65077209,-103.3417664,Poco riesgo,0.370310267,0.629689733,Poco riesgo
726,20.66259384,-103.3285904,Poco riesgo,0.367533191,0.632466809,Poco riesgo
727,20.62679291,-103.3480453,Poco riesgo,0.499082509,0.500917491,Poco riesgo
728,20.763021,-103.437761,Poco riesgo,0.395670391,0.604329609,Poco riesgo
729,20.65144157,-103.2838135,Poco riesgo,0.485128234,0.514871766,Poco riesgo
730,20.59447861,-103.2627106,Poco riesgo,0.428542833,0.571457167,Poco riesgo
731,20.72772026,-103.3593979,Poco riesgo,0.366251223,0.633748777,Poco riesgo
732,20.70487022,-103.3548584,Poco riesgo,0.349561157,0.650438843,Poco riesgo
733,20.6753866,-103.3704902,Sin riesgo,0.217194632,0.782805368,Sin riesgo
734,20.6384812,-103.4189562,Poco riesgo,0.421115888,0.578884112,Poco riesgo
735,20.67370987,-103.3687668,Sin riesgo,0.243929775,0.756070225,Sin riesgo
736,20.6641349,-103.3289116,Sin riesgo,0.246818791,0.753181209,Sin riesgo
737,20.5352683,-103.4741172,Riesgo moderado,0.605692313,0.394307687,Riesgo moderado
738,20.6660878,-103.3089557,Poco riesgo,0.497063687,0.502936313,Poco riesgo
739,20.66198349,-103.3037262,Poco riesgo,0.485128234,0.514871766,Poco riesgo
740,20.6707571,-103.3443048,Poco riesgo,0.353116935,0.646883065,Poco riesgo
741,20.657073,-103.357023,Riesgo moderado,0.618965247,0.381034753,Riesgo moderado
742,20.62902832,-103.4210205,Poco riesgo,0.477540119,0.522459881,Poco riesgo
743,20.67680931,-103.384819,Poco riesgo,0.47456494,0.52543506,Poco riesgo
744,20.662214,-103.363707,Poco riesgo,0.313353095,0.686646905,Poco riesgo
745,20.6881273,-103.2994545,Poco riesgo,0.315047225,0.684952775,Poco riesgo
746,20.5503927,-103.3562958,Poco riesgo,0.477540119,0.522459881,Poco riesgo
747,20.6843488,-103.3731552,Poco riesgo,0.362379611,0.637620389,Poco riesgo
748,20.68437195,-103.3735809,Poco riesgo,0.362379611,0.637620389,Poco riesgo
749,20.75026321,-103.4281616,Riesgo moderado,0.741591607,0.258408393,Riesgo moderado
750,20.73494148,-103.3910751,Riesgo moderado,0.534543433,0.465456567,Riesgo moderado
751,20.80164719,-103.4939117,Riesgo moderado,0.6587064,0.3412936,Riesgo moderado
752,20.68296242,-103.3444061,Poco riesgo,0.369431749,0.630568251,Poco riesgo
753,20.4827758,-103.4549234,Alto riesgo,0.909001045,0.090998955,Alto riesgo
754,20.65842247,-103.4346161,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
755,20.712837,-103.376137,Poco riesgo,0.271689623,0.728310377,Poco riesgo
756,20.65041733,-103.3669128,Poco riesgo,0.293880372,0.706119628,Poco riesgo
757,20.67940521,-103.2415237,Riesgo moderado,0.692232321,0.307767679,Riesgo moderado
758,20.6288918,-103.3219785,Riesgo moderado,0.548425765,0.451574235,Riesgo moderado
760,20.71235085,-103.3750687,Sin riesgo,0.204639701,0.795360299,Sin riesgo
761,20.67059135,-103.3799896,Poco riesgo,0.259770489,0.740229511,Poco riesgo
762,20.733758,-103.362528,Poco riesgo,0.448169316,0.551830684,Poco riesgo
763,20.67071533,-103.3443832,Poco riesgo,0.3439633,0.6560367,Poco riesgo
764,20.59807205,-103.4177856,Poco riesgo,0.485128234,0.514871766,Poco riesgo
765,20.628398,-103.25182,Sin riesgo,0.107584761,0.892415239,Sin riesgo
766,20.661882,-103.360689,Poco riesgo,0.414168342,0.585831658,Poco riesgo
767,20.688425,-103.319639,Poco riesgo,0.4915053,0.5084947,Poco riesgo
769,20.59508705,-103.3237991,Riesgo moderado,0.654532563,0.345467437,Riesgo moderado
770,20.762783,-103.439004,Poco riesgo,0.458880922,0.541119078,Poco riesgo
771,20.747765,-103.397934,Riesgo moderado,0.605692313,0.394307687,Riesgo moderado
772,20.641559,-103.429283,Poco riesgo,0.420666266,0.579333734,Poco riesgo
773,20.67407227,-103.3299942,Poco riesgo,0.29958749,0.70041251,Poco riesgo
774,"20.652707,",-103.369278,Poco riesgo,0.434350958,0.565649042,Poco riesgo
775,20.6822878,-103.4202984,Riesgo moderado,0.590658542,0.409341458,Riesgo moderado
776,20.63202477,-103.3589554,Poco riesgo,0.477540119,0.522459881,Poco riesgo
777,20.7267137,-103.4175599,Poco riesgo,0.459806797,0.540193203,Poco riesgo
778,20.623451,-103.349515,Poco riesgo,0.485128234,0.514871766,Poco riesgo
779,20.68704987,-103.3538361,Sin riesgo,0.243929775,0.756070225,Sin riesgo
780,20.65716743,-103.3801956,Poco riesgo,0.310133402,0.689866598,Poco riesgo
781,20.684886,-103.365059,Poco riesgo,0.311055433,0.688944567,Poco riesgo
782,20.6841506,-103.3620857,Poco riesgo,0.360090615,0.639909385,Poco riesgo
783,20.59719467,-103.4318695,Poco riesgo,0.420666266,0.579333734,Poco riesgo
784,20.69934464,-103.3550186,Sin riesgo,0.246818791,0.753181209,Sin riesgo
785,20.656358,-103.38188,Poco riesgo,0.368000087,0.631999913,Poco riesgo
786,20.6300425,-103.4457957,Poco riesgo,0.434804228,0.565195772,Poco riesgo
787,20.71332169,-103.3765793,Sin riesgo,0.205212371,0.794787629,Sin riesgo
788,20.6530571,-103.3384399,Poco riesgo,0.431875213,0.568124787,Poco riesgo
789,20.6535511,-103.3053513,Riesgo moderado,0.590658542,0.409341458,Riesgo moderado
790,20.72436142,-103.3872528,Poco riesgo,0.254389663,0.745610337,Poco riesgo
791,20.604109,-103.452183,Poco riesgo,0.373746761,0.626253239,Poco riesgo
792,20.58480263,-103.3322449,Poco riesgo,0.438220884,0.561779116,Poco riesgo
793,20.685544,-103.277681,Poco riesgo,0.485128234,0.514871766,Poco riesgo
794,20.801036,-103.470424,Riesgo moderado,0.605692313,0.394307687,Riesgo moderado
795,20.72478676,-103.4189529,Riesgo moderado,0.577146523,0.422853477,Riesgo moderado
796,20.62340927,-103.3713837,Poco riesgo,0.48143415,0.51856585,Poco riesgo
797,20.6207048,-103.3563763,Poco riesgo,0.436981699,0.563018301,Poco riesgo
798,20.7429331,-103.3920581,Poco riesgo,0.477540119,0.522459881,Poco riesgo
799,20.740602,�-103.419236,Poco riesgo,0.366251223,0.633748777,Poco riesgo
800,20.63075829,-103.4360886,Riesgo moderado,0.520682248,0.479317752,Riesgo moderado
801,20.76301575,-103.437706,Poco riesgo,0.342576715,0.657423285,Poco riesgo
802,20.689775,-103.361959,Poco riesgo,0.369431749,0.630568251,Poco riesgo
803,20.71927261,-103.3538208,Poco riesgo,0.461345155,0.538654845,Poco riesgo
804,20.6664412,-103.3929534,Sin riesgo,0.243929775,0.756070225,Sin riesgo
805,20.635894,-103.412771,Poco riesgo,0.493163463,0.506836537,Poco riesgo
806,20.64668846,-103.3799744,Poco riesgo,0.48143415,0.51856585,Poco riesgo
807,20.7274846,-103.368544,Riesgo moderado,0.618965247,0.381034753,Riesgo moderado
808,20.777462,-103.4447128,Poco riesgo,0.415426009,0.584573991,Poco riesgo
809,20.629972,-103.336176,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
810,20.72891808,-103.3890228,Sin riesgo,0.246818791,0.753181209,Sin riesgo
812,20.7299895,-103.4238521,Poco riesgo,0.479749945,0.520250055,Poco riesgo
813,20.6744957,-103.3423233,Poco riesgo,0.3439633,0.6560367,Poco riesgo
814,20.6649786,-103.2830231,Poco riesgo,0.428542833,0.571457167,Poco riesgo
815,20.76301575,-103.437706,Poco riesgo,0.342576715,0.657423285,Poco riesgo
816,20.66372108,-103.3337708,Sin riesgo,0.206861948,0.793138052,Sin riesgo
818,20.5171561,-103.1832984,Alto riesgo,0.904268616,0.095731384,Alto riesgo
819,20.6224267,-103.4560577,Poco riesgo,0.428542833,0.571457167,Poco riesgo
820,20.6747459,-103.364799,Poco riesgo,0.367533191,0.632466809,Poco riesgo
821,20.68178368,-103.3115768,Poco riesgo,0.262070707,0.737929293,Poco riesgo
822,20.62043953,-103.3638992,Poco riesgo,0.413297306,0.586702694,Poco riesgo
823,20.65890884,-103.2508087,Riesgo moderado,0.618965247,0.381034753,Riesgo moderado
825,20.5508275,-103.3291025,Poco riesgo,0.420666266,0.579333734,Poco riesgo
826,20.6689467,-103.354962,Sin riesgo,0.243929775,0.756070225,Sin riesgo
827,20.710082,-103.320103,Poco riesgo,0.428542833,0.571457167,Poco riesgo
828,20.66103935,-103.3611221,Sin riesgo,0.246818791,0.753181209,Sin riesgo
829,20.6481579,-103.3526147,Poco riesgo,0.48143415,0.51856585,Poco riesgo
830,20.7344391,-103.3667678,Poco riesgo,0.478958026,0.521041974,Poco riesgo
831,20.73988724,-103.391304,Poco riesgo,0.319789062,0.680210938,Poco riesgo
832,20.641103,-103.389527,Poco riesgo,0.477540119,0.522459881,Poco riesgo
833,20.71235085,-103.3750687,Poco riesgo,0.256031549,0.743968451,Poco riesgo
834,20.5792635,-103.4304301,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
835,20.65556908,-103.4530182,Poco riesgo,0.4915053,0.5084947,Poco riesgo
836,20.6536989,-103.3726507,Poco riesgo,0.41756965,0.58243035,Poco riesgo
837,20.6793445,-103.3695187,Poco riesgo,0.296125387,0.703874613,Poco riesgo
839,20.512868,-103.3412511,Riesgo moderado,0.605692313,0.394307687,Riesgo moderado
841,20.5951104,-103.3239455,Poco riesgo,0.431228589,0.568771411,Poco riesgo
842,20.7694031,-103.4474623,Poco riesgo,0.434804228,0.565195772,Poco riesgo
844,20.6724963,-103.2957628,Riesgo moderado,0.548425765,0.451574235,Riesgo moderado
845,20.6458464,-103.4498344,Riesgo moderado,0.605692313,0.394307687,Riesgo moderado
846,20.7315336,-103.4069201,Poco riesgo,0.493718681,0.506281319,Poco riesgo
847,20.7450365,-103.389209,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
848,20.6743955,-103.306282,Poco riesgo,0.366251223,0.633748777,Poco riesgo
849,20.7401476,-103.3877258,Poco riesgo,0.277163066,0.722836934,Poco riesgo
850,20.7267151,-103.3400434,Riesgo moderado,0.520682248,0.479317752,Riesgo moderado
853,20.6613115,-103.3805731,Poco riesgo,0.363913912,0.636086088,Poco riesgo
855,20.7310621,-103.4129507,Poco riesgo,0.318934921,0.681065079,Poco riesgo
858,20.7218052,-103.3458478,Riesgo moderado,0.611951884,0.388048116,Riesgo moderado
860,20.7232113,-103.3306516,Poco riesgo,0.444313811,0.555686189,Poco riesgo
861,20.6471083,-103.3699192,Poco riesgo,0.477540119,0.522459881,Poco riesgo
862,20.7141232,-103.3462912,Poco riesgo,0.434804228,0.565195772,Poco riesgo
863,20.663098,-103.3078989,Poco riesgo,0.251819751,0.748180249,Poco riesgo
865,20.7044265,-103.316478,Riesgo moderado,0.534543433,0.465456567,Riesgo moderado
866,20.6320633,-103.444512,Poco riesgo,0.479749945,0.520250055,Poco riesgo
869,20.5653321,-103.4447979,Poco riesgo,0.477540119,0.522459881,Poco riesgo
870,20.4714469,-103.4437284,Poco riesgo,0.413297306,0.586702694,Poco riesgo
871,20.6680014,-103.4361618,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
873,20.5897852,-103.3214499,Alto riesgo,0.853744741,0.146255259,Alto riesgo
875,20.6653528,-103.3351827,Poco riesgo,0.300053794,0.699946206,Poco riesgo
876,20.6532922,-103.3280445,Poco riesgo,0.29165551,0.70834449,Poco riesgo
877,20.6810411,-103.3392026,Sin riesgo,0.032234946,0.967765054,Sin riesgo
878,20.605478,-103.3201242,Alto riesgo,0.882600089,0.117399911,Alto riesgo
879,20.6571977,-103.3804748,Poco riesgo,0.293880372,0.706119628,Poco riesgo
880,20.6501173,-103.3673071,Poco riesgo,0.293880372,0.706119628,Poco riesgo
882,20.6370365,-103.3597831,Poco riesgo,0.420666266,0.579333734,Poco riesgo
883,20.7184425,-103.4484461,Poco riesgo,0.477540119,0.522459881,Poco riesgo
884,20.6789762,-103.3518842,Poco riesgo,0.25084485,0.74915515,Poco riesgo
885,20.7130972,-103.4572542,Poco riesgo,0.417255088,0.582744912,Poco riesgo
886,20.5292795,-103.34686,Riesgo moderado,0.548425765,0.451574235,Riesgo moderado
888,20.6437053,-103.281023,Poco riesgo,0.477540119,0.522459881,Poco riesgo
889,20.6998241,-103.3360717,Poco riesgo,0.4915053,0.5084947,Poco riesgo
891,20.6626427,-103.2879956,Poco riesgo,0.493163463,0.506836537,Poco riesgo
893,20.5968093,-103.2495731,Poco riesgo,0.485128234,0.514871766,Poco riesgo
894,20.703321,-103.28321,Alto riesgo,0.770388896,0.229611104,Alto riesgo
895,20.64356,-103.34918,Poco riesgo,0.499103335,0.500896665,Poco riesgo
896,20.7115976,-103.32448,Riesgo moderado,0.550068228,0.449931772,Riesgo moderado
897,20.7284506,-103.3795206,Riesgo moderado,0.53157445,0.46842555,Riesgo moderado
899,20.6755167,-103.3866828,Poco riesgo,0.403073629,0.596926371,Poco riesgo
902,20.579543,-103.3453082,Riesgo moderado,0.573334254,0.426665746,Riesgo moderado
903,20.6830828,-103.4396612,Poco riesgo,0.487865864,0.512134136,Poco riesgo
906,20.6526904,-103.4058586,Poco riesgo,0.29958749,0.70041251,Poco riesgo
907,20.4651438,"-103.260027,",Alto riesgo,0.882600089,0.117399911,Alto riesgo
909,20.6792967,-103.2876589,Riesgo moderado,0.548425765,0.451574235,Riesgo moderado
910,20.6219574,-103.3460628,Poco riesgo,0.367195481,0.632804519,Poco riesgo
911,20.6752213,-103.2739392,Riesgo moderado,0.590658542,0.409341458,Riesgo moderado
912,20.650379,-103.3237091,Poco riesgo,0.288442666,0.711557334,Poco riesgo
913,20.778884,-103.4770752,Riesgo moderado,0.6587064,0.3412936,Riesgo moderado
914,20.7264794,-103.3391437,Riesgo moderado,0.586953623,0.413046377,Riesgo moderado
915,20.6260545,-103.3703239,Poco riesgo,0.477540119,0.522459881,Poco riesgo
916,20.6712574,-103.3847806,Sin riesgo,0.246818791,0.753181209,Sin riesgo
917,20.6486182,-103.4432704,Riesgo moderado,0.586953623,0.413046377,Riesgo moderado
919,20.6582874,-103.2549942,Poco riesgo,0.499103335,0.500896665,Poco riesgo
920,20.5182662,-103.2421228,Alto riesgo,0.904268616,0.095731384,Alto riesgo
921,20.6708554,-103.32438,Sin riesgo,0.172744154,0.827255846,Sin riesgo
922,20.613171,-103.4321522,Riesgo moderado,0.501155395,0.498844605,Riesgo moderado
923,20.717157,-103.4806078,Alto riesgo,0.882600089,0.117399911,Alto riesgo
924,20.7337812,-103.3646399,Poco riesgo,0.324326824,0.675673176,Poco riesgo
925,20.608322,-103.430888,Poco riesgo,0.41756965,0.58243035,Poco riesgo
926,20.7209346,-103.3191629,Poco riesgo,0.444313811,0.555686189,Poco riesgo
927,20.6688833,-103.2343342,Alto riesgo,0.810675459,0.189324541,Alto riesgo
928,20.6258844,-103.3065757,Poco riesgo,0.310885897,0.689114103,Poco riesgo
929,20.6558201,-103.4529431,Poco riesgo,0.421657474,0.578342526,Poco riesgo
930,,,Alto riesgo,0.815244354,0.184755646,Alto riesgo
